GEO_ID,NAME,P1_001N,P1_002N,P1_003N,P1_004N,P1_005N,P1_006N,P1_007N,P1_008N,P1_009N,P1_010N,P1_011N,P1_012N,P1_013N,P1_014N,P1_015N,P1_016N,P1_017N,P1_018N,P1_019N,P1_020N,P1_021N,P1_022N,P1_023N,P1_024N,P1_025N,P1_026N,P1_027N,P1_028N,P1_029N,P1_030N,P1_031N,P1_032N,P1_033N,P1_034N,P1_035N,P1_036N,P1_037N,P1_038N,P1_039N,P1_040N,P1_041N,P1_042N,P1_043N,P1_044N,P1_045N,P1_046N,P1_047N,P1_048N,P1_049N,P1_050N,P1_051N,P1_052N,P1_053N,P1_054N,P1_055N,P1_056N,P1_057N,P1_058N,P1_059N,P1_060N,P1_061N,P1_062N,P1_063N,P1_064N,P1_065N,P1_066N,P1_067N,P1_068N,P1_069N,P1_070N,P1_071N
1500000US421010300001,"Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",2169,2015,306,1139,25,75,3,467,154,133,33,13,3,0,52,13,1,4,8,0,0,0,0,1,5,20,11,2,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010300002,"Block Group 2, Census Tract 300, Philadelphia County, Pennsylvania",1943,1775,323,1062,6,41,2,341,168,152,42,1,1,0,51,13,6,2,35,0,0,0,0,1,0,14,5,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010300003,"Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",1416,1289,282,745,5,23,1,233,127,112,11,2,1,0,47,14,9,2,26,0,0,0,0,0,0,10,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010300004,"Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",1874,1720,221,1212,9,30,0,248,154,137,48,4,0,0,58,13,1,2,10,0,0,0,0,1,0,16,2,1,3,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010301001,"Block Group 1, Census Tract 301, Philadelphia County, Pennsylvania",1063,958,128,595,4,19,0,212,105,86,28,3,0,0,28,6,2,4,10,0,0,0,3,0,2,19,7,3,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010301002,"Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",2137,1950,430,1190,14,23,1,292,187,158,30,13,2,1,60,16,1,8,22,1,0,4,0,0,0,28,18,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US421010301003,"Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",781,706,155,371,13,16,0,151,75,63,6,4,2,0,38,1,0,1,8,0,0,2,0,0,1,12,7,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010301004,"Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",797,712,137,358,5,19,0,193,85,75,6,1,2,0,40,1,0,1,20,0,0,1,0,0,3,10,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010301005,"Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",1437,1294,315,776,7,26,2,168,143,117,26,14,4,1,37,5,0,6,15,0,0,5,1,0,3,21,9,0,0,7,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010302001,"Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",1768,1608,284,928,15,62,0,319,160,134,35,4,0,2,65,2,1,1,20,0,0,2,0,2,0,15,1,2,0,7,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010302002,"Block Group 2, Census Tract 302, Philadelphia County, Pennsylvania",1910,1727,318,894,16,49,0,450,183,168,11,1,0,0,97,7,3,0,44,0,0,2,0,3,0,11,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010302003,"Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",1400,1254,303,689,24,53,1,184,146,135,15,11,0,2,76,0,1,1,20,0,0,4,0,4,1,6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010302004,"Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",2353,2138,382,1151,7,39,1,558,215,191,28,4,2,1,105,6,2,2,28,0,0,7,0,6,0,21,11,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305011,"Block Group 1, Census Tract 305.01, Philadelphia County, Pennsylvania",1512,1293,228,702,7,157,0,199,219,214,14,4,4,0,166,6,7,0,8,0,0,3,0,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010305012,"Block Group 2, Census Tract 305.01, Philadelphia County, Pennsylvania",1662,1456,182,830,6,129,0,309,206,191,21,4,13,0,125,2,3,1,14,0,0,6,0,2,0,14,0,0,1,6,0,0,1,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305013,"Block Group 3, Census Tract 305.01, Philadelphia County, Pennsylvania",2276,1980,188,1341,3,129,2,317,296,286,28,2,11,0,176,8,3,1,56,0,0,1,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305021,"Block Group 1, Census Tract 305.02, Philadelphia County, Pennsylvania",1199,1112,181,613,2,74,0,242,87,84,16,0,3,0,28,7,3,0,26,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305022,"Block Group 2, Census Tract 305.02, Philadelphia County, Pennsylvania",1340,1232,160,811,8,68,0,185,108,107,24,1,3,1,43,3,6,1,21,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305023,"Block Group 3, Census Tract 305.02, Philadelphia County, Pennsylvania",1051,970,199,557,8,73,0,133,81,79,14,0,0,1,49,6,3,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305024,"Block Group 4, Census Tract 305.02, Philadelphia County, Pennsylvania",1514,1385,143,849,9,154,2,228,129,120,32,4,3,1,57,9,0,0,12,0,0,0,0,0,2,8,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010305025,"Block Group 5, Census Tract 305.02, Philadelphia County, Pennsylvania",743,672,150,311,2,64,4,141,71,66,20,0,0,0,25,7,3,1,4,0,0,5,0,1,0,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010306001,"Block Group 1, Census Tract 306, Philadelphia County, Pennsylvania",1397,1296,364,637,4,61,0,230,101,89,17,0,3,0,45,2,0,0,16,0,0,4,0,0,2,8,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010306002,"Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",1835,1666,817,501,12,138,5,193,169,163,11,1,12,1,97,12,4,2,17,1,0,2,0,1,2,5,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010306003,"Block Group 3, Census Tract 306, Philadelphia County, Pennsylvania",1901,1733,647,678,10,121,2,275,168,159,32,2,2,0,95,1,2,1,17,2,2,0,0,0,3,9,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010306004,"Block Group 4, Census Tract 306, Philadelphia County, Pennsylvania",2009,1731,464,797,8,157,2,303,278,257,16,5,10,0,162,4,8,0,48,0,0,1,0,2,1,19,8,0,0,2,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010307001,"Block Group 1, Census Tract 307, Philadelphia County, Pennsylvania",1258,1150,529,427,0,60,0,134,108,100,29,3,8,1,44,7,0,1,5,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
1500000US421010307002,"Block Group 2, Census Tract 307, Philadelphia County, Pennsylvania",744,646,243,221,8,51,0,123,98,97,18,1,2,0,54,3,0,0,16,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010307003,"Block Group 3, Census Tract 307, Philadelphia County, Pennsylvania",1741,1614,589,714,5,101,0,205,127,123,23,2,7,0,63,1,1,0,19,0,0,2,0,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010308001,"Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",834,771,315,189,5,160,0,102,63,57,4,3,4,1,28,2,4,0,8,1,0,0,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010308002,"Block Group 2, Census Tract 308, Philadelphia County, Pennsylvania",1042,915,515,189,6,80,1,124,127,124,17,3,6,0,80,0,0,7,7,0,0,1,0,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010308003,"Block Group 3, Census Tract 308, Philadelphia County, Pennsylvania",1818,1645,542,486,9,422,0,186,173,164,14,7,11,1,104,8,1,0,11,0,0,4,1,2,0,9,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010308004,"Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania",1444,1323,490,408,1,293,2,129,121,113,6,0,17,0,68,3,1,2,12,0,0,1,2,1,0,7,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010309001,"Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",1817,1659,362,682,1,356,0,258,158,148,14,4,11,0,101,3,4,2,4,1,0,2,0,2,0,9,3,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010309002,"Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",986,865,152,473,0,96,0,144,121,118,11,0,2,0,84,0,2,2,12,0,0,3,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010309003,"Block Group 3, Census Tract 309, Philadelphia County, Pennsylvania",1334,1178,267,531,0,192,0,188,156,153,21,0,12,0,102,3,2,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US421010310001,"Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania",1555,1373,374,350,11,312,8,318,182,174,21,1,7,0,105,6,2,0,26,2,0,3,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010310002,"Block Group 2, Census Tract 310, Philadelphia County, Pennsylvania",2135,1943,405,604,21,600,10,303,192,184,11,16,27,0,113,1,2,0,9,1,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010310003,"Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",1355,1224,424,217,20,310,3,250,131,126,11,2,3,0,76,7,1,0,24,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010310004,"Block Group 4, Census Tract 310, Philadelphia County, Pennsylvania",2221,2032,608,456,14,701,7,246,189,184,16,2,17,0,118,2,1,0,23,0,0,1,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1500000US421010311011,"Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania",1325,1133,217,482,18,159,2,255,192,185,7,2,2,0,142,1,1,0,21,0,0,4,0,5,0,7,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311012,"Block Group 2, Census Tract 311.01, Philadelphia County, Pennsylvania",850,745,147,371,14,77,0,136,105,99,12,0,0,0,63,4,1,0,15,0,0,2,0,2,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311013,"Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania",1420,1321,295,583,8,157,1,277,99,88,13,2,2,0,35,8,3,0,17,0,0,5,0,3,0,9,3,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311014,"Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",1599,1437,194,686,9,213,0,335,162,148,15,0,2,0,77,7,3,2,38,0,0,1,0,2,1,12,1,0,0,4,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311021,"Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania",857,760,101,396,9,57,1,196,97,96,29,0,3,0,35,0,0,0,28,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311022,"Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania",909,839,135,480,2,57,0,165,70,66,4,0,4,0,30,2,0,0,26,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311023,"Block Group 3, Census Tract 311.02, Philadelphia County, Pennsylvania",1222,1118,181,558,2,96,0,281,104,95,7,0,14,0,63,1,0,0,10,0,0,0,0,0,0,9,3,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010311024,"Block Group 4, Census Tract 311.02, Philadelphia County, Pennsylvania",1630,1513,209,878,2,133,5,286,117,104,24,1,3,0,57,0,0,1,18,0,0,0,0,0,0,11,3,1,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010312001,"Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania",1190,1081,139,628,0,100,1,213,109,104,6,1,13,0,59,1,0,1,20,0,0,0,2,0,1,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010312002,"Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",2163,1947,385,867,13,297,1,384,216,201,22,2,10,0,127,3,5,0,29,0,0,0,0,0,3,13,5,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010312003,"Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania",1451,1299,271,701,17,74,2,234,152,138,22,7,8,0,74,5,0,0,10,0,0,8,2,0,2,12,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010313001,"Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",2757,2306,674,620,24,556,0,432,451,439,32,3,18,0,336,2,2,0,39,0,0,4,0,3,0,11,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010313002,"Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania",2853,2442,527,596,23,840,3,453,411,388,27,1,11,0,301,7,3,0,23,0,0,13,0,2,0,19,2,0,0,7,0,0,3,0,2,0,1,0,4,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010313003,"Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania",1806,1539,317,505,18,326,3,370,267,255,11,4,6,0,207,1,2,0,21,0,0,2,0,1,0,8,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010314011,"Block Group 1, Census Tract 314.01, Philadelphia County, Pennsylvania",2955,2607,648,601,27,595,8,728,348,335,23,2,13,1,266,2,2,0,24,2,0,0,0,0,0,9,1,1,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010314012,"Block Group 2, Census Tract 314.01, Philadelphia County, Pennsylvania",1684,1401,349,245,10,526,0,271,283,276,17,3,17,0,216,0,0,0,21,0,0,0,0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010314013,"Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania",2817,2452,584,460,20,723,1,664,365,347,43,2,20,0,232,2,2,0,33,0,0,2,0,8,3,12,2,1,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010314021,"Block Group 1, Census Tract 314.02, Philadelphia County, Pennsylvania",1482,1309,370,221,7,439,0,272,173,165,14,2,16,0,120,0,0,0,10,0,0,1,0,2,0,8,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010314022,"Block Group 2, Census Tract 314.02, Philadelphia County, Pennsylvania",1748,1566,252,281,1,700,0,332,182,179,9,0,4,1,116,4,1,0,41,0,0,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010314023,"Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania",2726,2462,641,249,26,982,0,564,264,253,19,0,10,0,197,5,0,0,20,0,0,2,0,0,0,11,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315011,"Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania",1661,1533,706,170,6,377,2,272,128,121,23,7,6,0,75,0,0,0,4,0,0,3,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315012,"Block Group 2, Census Tract 315.01, Philadelphia County, Pennsylvania",3703,3440,1711,357,10,845,3,514,263,251,43,2,15,0,154,3,6,0,23,0,0,3,0,0,2,6,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315013,"Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania",2017,1864,863,170,3,538,0,290,153,137,21,6,13,3,83,1,1,0,6,0,0,1,1,0,1,11,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315021,"Block Group 1, Census Tract 315.02, Philadelphia County, Pennsylvania",2261,2071,810,245,7,552,0,457,190,181,13,8,18,0,128,1,0,0,10,0,0,2,0,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315022,"Block Group 2, Census Tract 315.02, Philadelphia County, Pennsylvania",989,938,404,115,2,208,0,209,51,50,15,2,1,0,26,0,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010315023,"Block Group 3, Census Tract 315.02, Philadelphia County, Pennsylvania",1496,1346,552,153,2,411,0,228,150,137,13,4,20,0,90,0,1,1,5,0,0,0,0,0,3,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1500000US421010316001,"Block Group 1, Census Tract 316, Philadelphia County, Pennsylvania",960,895,404,66,0,263,0,162,65,61,3,5,11,0,32,0,3,0,6,0,0,0,0,1,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316002,"Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania",870,788,340,80,1,214,0,153,82,79,17,9,10,0,28,0,2,0,13,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316003,"Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania",756,684,179,272,1,59,0,173,72,61,7,2,4,0,35,0,5,0,8,0,0,0,0,0,0,10,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316004,"Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania",854,768,272,150,4,117,0,225,86,79,11,1,2,0,54,2,0,0,8,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316005,"Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",927,863,419,97,0,192,0,155,64,64,8,5,5,0,37,0,0,0,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316006,"Block Group 6, Census Tract 316, Philadelphia County, Pennsylvania",1097,1005,456,141,5,224,0,179,92,82,0,9,5,1,53,0,5,0,9,0,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010316007,"Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania",1265,1158,505,130,1,295,0,227,107,97,4,0,5,0,71,2,0,0,15,0,0,0,0,0,0,10,4,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010317001,"Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania",1479,1297,397,440,7,131,0,322,182,169,37,8,9,0,78,6,6,0,23,0,0,0,0,1,1,9,1,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
